cid,cname,O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,PctVotes
1,Gummidipoondi,1,T.M.Anbarasan,Dravida Munnetra Kazhagam,5800,0,5800,48.74
1,Gummidipoondi,2,B.Valarmathi,All India Anna Dravida Munnetra Kazhagam,3745,0,3745,31.47
1,Gummidipoondi,3,N.Raja,Desiya Makkal Sakthi Katchi,9,0,9,0.08
1,Gummidipoondi,4,G Kamalakannan,Tamil Nadu Ilangyar Katchi,56,0,56,0.47
1,Gummidipoondi,5,Dr.R.Karthikeyan,Naam Tamilar Katchi,970,0,970,8.15
1,Gummidipoondi,6,Sarathbabu,Makkal Needhi Maiam,1068,0,1068,8.97
1,Gummidipoondi,7,Subashree,Anaithu Makkal Arasiyal Katchi,6,0,6,0.05
1,Gummidipoondi,8,Dr.R.Suresh,Bhartiya Manavadhikaar Federal Party,3,0,3,0.03
1,Gummidipoondi,9,M Mohammed Thameem Ansari,SOCIAL DEMOCRATIC PARTY OF INDIA,70,0,70,0.59
1,Gummidipoondi,10,Rajesh Chinnadurai,National Democratic Party of South India,1,0,1,0.01
1,Gummidipoondi,11,J.Vincent,Republican Party of India (Athawale),4,0,4,0.03
1,Gummidipoondi,12,E.Anbarasu,Independent,10,0,10,0.08
1,Gummidipoondi,13,S.Anbarasu,Independent,4,0,4,0.03
1,Gummidipoondi,14,M Anbarasu,Independent,10,0,10,0.08
1,Gummidipoondi,15,M.Ashok Kumar,Independent,4,0,4,0.03
1,Gummidipoondi,16,Ali Mohamed,Independent,13,0,13,0.11
1,Gummidipoondi,17,A.Abrahamlincon,Independent,8,0,8,0.07
1,Gummidipoondi,18,P.Sathiyaraj,Independent,10,0,10,0.08
1,Gummidipoondi,19,K Saravanan,Independent,2,0,2,0.02
1,Gummidipoondi,20,C Saravanan,Independent,1,0,1,0.01
1,Gummidipoondi,21,S.V.Saravanan,Independent,2,0,2,0.02
1,Gummidipoondi,22,Nithyanandham S,Independent,1,0,1,0.01
1,Gummidipoondi,23,B Raji,Independent,1,0,1,0.01
1,Gummidipoondi,24,M.Valarmathi,Independent,11,0,11,0.09
1,Gummidipoondi,25,S.Sridhar,Independent,7,0,7,0.06
1,Gummidipoondi,26,NOTA,None of the Above,85,0,85,0.71
2,Ponneri,1,T.M.Anbarasan,Dravida Munnetra Kazhagam,5800,0,5800,48.74
2,Ponneri,2,B.Valarmathi,All India Anna Dravida Munnetra Kazhagam,3745,0,3745,31.47
2,Ponneri,3,N.Raja,Desiya Makkal Sakthi Katchi,9,0,9,0.08
2,Ponneri,4,G Kamalakannan,Tamil Nadu Ilangyar Katchi,56,0,56,0.47
2,Ponneri,5,Dr.R.Karthikeyan,Naam Tamilar Katchi,970,0,970,8.15
2,Ponneri,6,Sarathbabu,Makkal Needhi Maiam,1068,0,1068,8.97
2,Ponneri,7,Subashree,Anaithu Makkal Arasiyal Katchi,6,0,6,0.05
2,Ponneri,8,Dr.R.Suresh,Bhartiya Manavadhikaar Federal Party,3,0,3,0.03
2,Ponneri,9,M Mohammed Thameem Ansari,SOCIAL DEMOCRATIC PARTY OF INDIA,70,0,70,0.59
2,Ponneri,10,Rajesh Chinnadurai,National Democratic Party of South India,1,0,1,0.01
2,Ponneri,11,J.Vincent,Republican Party of India (Athawale),4,0,4,0.03
2,Ponneri,12,E.Anbarasu,Independent,10,0,10,0.08
2,Ponneri,13,S.Anbarasu,Independent,4,0,4,0.03
2,Ponneri,14,M Anbarasu,Independent,10,0,10,0.08
2,Ponneri,15,M.Ashok Kumar,Independent,4,0,4,0.03
2,Ponneri,16,Ali Mohamed,Independent,13,0,13,0.11
2,Ponneri,17,A.Abrahamlincon,Independent,8,0,8,0.07
2,Ponneri,18,P.Sathiyaraj,Independent,10,0,10,0.08
2,Ponneri,19,K Saravanan,Independent,2,0,2,0.02
2,Ponneri,20,C Saravanan,Independent,1,0,1,0.01
2,Ponneri,21,S.V.Saravanan,Independent,2,0,2,0.02
2,Ponneri,22,Nithyanandham S,Independent,1,0,1,0.01
2,Ponneri,23,B Raji,Independent,1,0,1,0.01
2,Ponneri,24,M.Valarmathi,Independent,11,0,11,0.09
2,Ponneri,25,S.Sridhar,Independent,7,0,7,0.06
2,Ponneri,26,NOTA,None of the Above,85,0,85,0.71
3,Tiruttani,1,T.M.Anbarasan,Dravida Munnetra Kazhagam,5800,0,5800,48.74
3,Tiruttani,2,B.Valarmathi,All India Anna Dravida Munnetra Kazhagam,3745,0,3745,31.47
3,Tiruttani,3,N.Raja,Desiya Makkal Sakthi Katchi,9,0,9,0.08
3,Tiruttani,4,G Kamalakannan,Tamil Nadu Ilangyar Katchi,56,0,56,0.47
3,Tiruttani,5,Dr.R.Karthikeyan,Naam Tamilar Katchi,970,0,970,8.15
3,Tiruttani,6,Sarathbabu,Makkal Needhi Maiam,1068,0,1068,8.97
3,Tiruttani,7,Subashree,Anaithu Makkal Arasiyal Katchi,6,0,6,0.05
3,Tiruttani,8,Dr.R.Suresh,Bhartiya Manavadhikaar Federal Party,3,0,3,0.03
3,Tiruttani,9,M Mohammed Thameem Ansari,SOCIAL DEMOCRATIC PARTY OF INDIA,70,0,70,0.59
3,Tiruttani,10,Rajesh Chinnadurai,National Democratic Party of South India,1,0,1,0.01
3,Tiruttani,11,J.Vincent,Republican Party of India (Athawale),4,0,4,0.03
3,Tiruttani,12,E.Anbarasu,Independent,10,0,10,0.08
3,Tiruttani,13,S.Anbarasu,Independent,4,0,4,0.03
3,Tiruttani,14,M Anbarasu,Independent,10,0,10,0.08
3,Tiruttani,15,M.Ashok Kumar,Independent,4,0,4,0.03
3,Tiruttani,16,Ali Mohamed,Independent,13,0,13,0.11
3,Tiruttani,17,A.Abrahamlincon,Independent,8,0,8,0.07
3,Tiruttani,18,P.Sathiyaraj,Independent,10,0,10,0.08
3,Tiruttani,19,K Saravanan,Independent,2,0,2,0.02
3,Tiruttani,20,C Saravanan,Independent,1,0,1,0.01
3,Tiruttani,21,S.V.Saravanan,Independent,2,0,2,0.02
3,Tiruttani,22,Nithyanandham S,Independent,1,0,1,0.01
3,Tiruttani,23,B Raji,Independent,1,0,1,0.01
3,Tiruttani,24,M.Valarmathi,Independent,11,0,11,0.09
3,Tiruttani,25,S.Sridhar,Independent,7,0,7,0.06
3,Tiruttani,26,NOTA,None of the Above,85,0,85,0.71
4,Thiruvallur,1,T.M.Anbarasan,Dravida Munnetra Kazhagam,5800,0,5800,48.74
4,Thiruvallur,2,B.Valarmathi,All India Anna Dravida Munnetra Kazhagam,3745,0,3745,31.47
4,Thiruvallur,3,N.Raja,Desiya Makkal Sakthi Katchi,9,0,9,0.08
4,Thiruvallur,4,G Kamalakannan,Tamil Nadu Ilangyar Katchi,56,0,56,0.47
4,Thiruvallur,5,Dr.R.Karthikeyan,Naam Tamilar Katchi,970,0,970,8.15
4,Thiruvallur,6,Sarathbabu,Makkal Needhi Maiam,1068,0,1068,8.97
4,Thiruvallur,7,Subashree,Anaithu Makkal Arasiyal Katchi,6,0,6,0.05
4,Thiruvallur,8,Dr.R.Suresh,Bhartiya Manavadhikaar Federal Party,3,0,3,0.03
4,Thiruvallur,9,M Mohammed Thameem Ansari,SOCIAL DEMOCRATIC PARTY OF INDIA,70,0,70,0.59
4,Thiruvallur,10,Rajesh Chinnadurai,National Democratic Party of South India,1,0,1,0.01
4,Thiruvallur,11,J.Vincent,Republican Party of India (Athawale),4,0,4,0.03
4,Thiruvallur,12,E.Anbarasu,Independent,10,0,10,0.08
4,Thiruvallur,13,S.Anbarasu,Independent,4,0,4,0.03
4,Thiruvallur,14,M Anbarasu,Independent,10,0,10,0.08
4,Thiruvallur,15,M.Ashok Kumar,Independent,4,0,4,0.03
4,Thiruvallur,16,Ali Mohamed,Independent,13,0,13,0.11
4,Thiruvallur,17,A.Abrahamlincon,Independent,8,0,8,0.07
4,Thiruvallur,18,P.Sathiyaraj,Independent,10,0,10,0.08
4,Thiruvallur,19,K Saravanan,Independent,2,0,2,0.02
4,Thiruvallur,20,C Saravanan,Independent,1,0,1,0.01
4,Thiruvallur,21,S.V.Saravanan,Independent,2,0,2,0.02
4,Thiruvallur,22,Nithyanandham S,Independent,1,0,1,0.01
4,Thiruvallur,23,B Raji,Independent,1,0,1,0.01
4,Thiruvallur,24,M.Valarmathi,Independent,11,0,11,0.09
4,Thiruvallur,25,S.Sridhar,Independent,7,0,7,0.06
4,Thiruvallur,26,NOTA,None of the Above,85,0,85,0.71
5,Poonamallee,1,T.M.Anbarasan,Dravida Munnetra Kazhagam,5800,0,5800,48.74
5,Poonamallee,2,B.Valarmathi,All India Anna Dravida Munnetra Kazhagam,3745,0,3745,31.47
5,Poonamallee,3,N.Raja,Desiya Makkal Sakthi Katchi,9,0,9,0.08
5,Poonamallee,4,G Kamalakannan,Tamil Nadu Ilangyar Katchi,56,0,56,0.47
5,Poonamallee,5,Dr.R.Karthikeyan,Naam Tamilar Katchi,970,0,970,8.15
5,Poonamallee,6,Sarathbabu,Makkal Needhi Maiam,1068,0,1068,8.97
5,Poonamallee,7,Subashree,Anaithu Makkal Arasiyal Katchi,6,0,6,0.05
5,Poonamallee,8,Dr.R.Suresh,Bhartiya Manavadhikaar Federal Party,3,0,3,0.03
5,Poonamallee,9,M Mohammed Thameem Ansari,SOCIAL DEMOCRATIC PARTY OF INDIA,70,0,70,0.59
5,Poonamallee,10,Rajesh Chinnadurai,National Democratic Party of South India,1,0,1,0.01
5,Poonamallee,11,J.Vincent,Republican Party of India (Athawale),4,0,4,0.03
5,Poonamallee,12,E.Anbarasu,Independent,10,0,10,0.08
5,Poonamallee,13,S.Anbarasu,Independent,4,0,4,0.03
5,Poonamallee,14,M Anbarasu,Independent,10,0,10,0.08
5,Poonamallee,15,M.Ashok Kumar,Independent,4,0,4,0.03
5,Poonamallee,16,Ali Mohamed,Independent,13,0,13,0.11
5,Poonamallee,17,A.Abrahamlincon,Independent,8,0,8,0.07
5,Poonamallee,18,P.Sathiyaraj,Independent,10,0,10,0.08
5,Poonamallee,19,K Saravanan,Independent,2,0,2,0.02
5,Poonamallee,20,C Saravanan,Independent,1,0,1,0.01
5,Poonamallee,21,S.V.Saravanan,Independent,2,0,2,0.02
5,Poonamallee,22,Nithyanandham S,Independent,1,0,1,0.01
5,Poonamallee,23,B Raji,Independent,1,0,1,0.01
5,Poonamallee,24,M.Valarmathi,Independent,11,0,11,0.09
5,Poonamallee,25,S.Sridhar,Independent,7,0,7,0.06
5,Poonamallee,26,NOTA,None of the Above,85,0,85,0.71
6,Avadi,1,T.M.Anbarasan,Dravida Munnetra Kazhagam,5800,0,5800,48.74
6,Avadi,2,B.Valarmathi,All India Anna Dravida Munnetra Kazhagam,3745,0,3745,31.47
6,Avadi,3,N.Raja,Desiya Makkal Sakthi Katchi,9,0,9,0.08
6,Avadi,4,G Kamalakannan,Tamil Nadu Ilangyar Katchi,56,0,56,0.47
6,Avadi,5,Dr.R.Karthikeyan,Naam Tamilar Katchi,970,0,970,8.15
6,Avadi,6,Sarathbabu,Makkal Needhi Maiam,1068,0,1068,8.97
6,Avadi,7,Subashree,Anaithu Makkal Arasiyal Katchi,6,0,6,0.05
6,Avadi,8,Dr.R.Suresh,Bhartiya Manavadhikaar Federal Party,3,0,3,0.03
6,Avadi,9,M Mohammed Thameem Ansari,SOCIAL DEMOCRATIC PARTY OF INDIA,70,0,70,0.59
6,Avadi,10,Rajesh Chinnadurai,National Democratic Party of South India,1,0,1,0.01
6,Avadi,11,J.Vincent,Republican Party of India (Athawale),4,0,4,0.03
6,Avadi,12,E.Anbarasu,Independent,10,0,10,0.08
6,Avadi,13,S.Anbarasu,Independent,4,0,4,0.03
6,Avadi,14,M Anbarasu,Independent,10,0,10,0.08
6,Avadi,15,M.Ashok Kumar,Independent,4,0,4,0.03
6,Avadi,16,Ali Mohamed,Independent,13,0,13,0.11
6,Avadi,17,A.Abrahamlincon,Independent,8,0,8,0.07
6,Avadi,18,P.Sathiyaraj,Independent,10,0,10,0.08
6,Avadi,19,K Saravanan,Independent,2,0,2,0.02
6,Avadi,20,C Saravanan,Independent,1,0,1,0.01
6,Avadi,21,S.V.Saravanan,Independent,2,0,2,0.02
6,Avadi,22,Nithyanandham S,Independent,1,0,1,0.01
6,Avadi,23,B Raji,Independent,1,0,1,0.01
6,Avadi,24,M.Valarmathi,Independent,11,0,11,0.09
6,Avadi,25,S.Sridhar,Independent,7,0,7,0.06
6,Avadi,26,NOTA,None of the Above,85,0,85,0.71
7,Maduravoyal,1,T.M.Anbarasan,Dravida Munnetra Kazhagam,5800,0,5800,48.74
7,Maduravoyal,2,B.Valarmathi,All India Anna Dravida Munnetra Kazhagam,3745,0,3745,31.47
7,Maduravoyal,3,N.Raja,Desiya Makkal Sakthi Katchi,9,0,9,0.08
7,Maduravoyal,4,G Kamalakannan,Tamil Nadu Ilangyar Katchi,56,0,56,0.47
7,Maduravoyal,5,Dr.R.Karthikeyan,Naam Tamilar Katchi,970,0,970,8.15
7,Maduravoyal,6,Sarathbabu,Makkal Needhi Maiam,1068,0,1068,8.97
7,Maduravoyal,7,Subashree,Anaithu Makkal Arasiyal Katchi,6,0,6,0.05
7,Maduravoyal,8,Dr.R.Suresh,Bhartiya Manavadhikaar Federal Party,3,0,3,0.03
7,Maduravoyal,9,M Mohammed Thameem Ansari,SOCIAL DEMOCRATIC PARTY OF INDIA,70,0,70,0.59
7,Maduravoyal,10,Rajesh Chinnadurai,National Democratic Party of South India,1,0,1,0.01
7,Maduravoyal,11,J.Vincent,Republican Party of India (Athawale),4,0,4,0.03
7,Maduravoyal,12,E.Anbarasu,Independent,10,0,10,0.08
7,Maduravoyal,13,S.Anbarasu,Independent,4,0,4,0.03
7,Maduravoyal,14,M Anbarasu,Independent,10,0,10,0.08
7,Maduravoyal,15,M.Ashok Kumar,Independent,4,0,4,0.03
7,Maduravoyal,16,Ali Mohamed,Independent,13,0,13,0.11
7,Maduravoyal,17,A.Abrahamlincon,Independent,8,0,8,0.07
7,Maduravoyal,18,P.Sathiyaraj,Independent,10,0,10,0.08
7,Maduravoyal,19,K Saravanan,Independent,2,0,2,0.02
7,Maduravoyal,20,C Saravanan,Independent,1,0,1,0.01
7,Maduravoyal,21,S.V.Saravanan,Independent,2,0,2,0.02
7,Maduravoyal,22,Nithyanandham S,Independent,1,0,1,0.01
7,Maduravoyal,23,B Raji,Independent,1,0,1,0.01
7,Maduravoyal,24,M.Valarmathi,Independent,11,0,11,0.09
7,Maduravoyal,25,S.Sridhar,Independent,7,0,7,0.06
7,Maduravoyal,26,NOTA,None of the Above,85,0,85,0.71
8,Ambattur,1,T.M.Anbarasan,Dravida Munnetra Kazhagam,5800,0,5800,48.74
8,Ambattur,2,B.Valarmathi,All India Anna Dravida Munnetra Kazhagam,3745,0,3745,31.47
8,Ambattur,3,N.Raja,Desiya Makkal Sakthi Katchi,9,0,9,0.08
8,Ambattur,4,G Kamalakannan,Tamil Nadu Ilangyar Katchi,56,0,56,0.47
8,Ambattur,5,Dr.R.Karthikeyan,Naam Tamilar Katchi,970,0,970,8.15
8,Ambattur,6,Sarathbabu,Makkal Needhi Maiam,1068,0,1068,8.97
8,Ambattur,7,Subashree,Anaithu Makkal Arasiyal Katchi,6,0,6,0.05
8,Ambattur,8,Dr.R.Suresh,Bhartiya Manavadhikaar Federal Party,3,0,3,0.03
8,Ambattur,9,M Mohammed Thameem Ansari,SOCIAL DEMOCRATIC PARTY OF INDIA,70,0,70,0.59
8,Ambattur,10,Rajesh Chinnadurai,National Democratic Party of South India,1,0,1,0.01
8,Ambattur,11,J.Vincent,Republican Party of India (Athawale),4,0,4,0.03
8,Ambattur,12,E.Anbarasu,Independent,10,0,10,0.08
8,Ambattur,13,S.Anbarasu,Independent,4,0,4,0.03
8,Ambattur,14,M Anbarasu,Independent,10,0,10,0.08
8,Ambattur,15,M.Ashok Kumar,Independent,4,0,4,0.03
8,Ambattur,16,Ali Mohamed,Independent,13,0,13,0.11
8,Ambattur,17,A.Abrahamlincon,Independent,8,0,8,0.07
8,Ambattur,18,P.Sathiyaraj,Independent,10,0,10,0.08
8,Ambattur,19,K Saravanan,Independent,2,0,2,0.02
8,Ambattur,20,C Saravanan,Independent,1,0,1,0.01
8,Ambattur,21,S.V.Saravanan,Independent,2,0,2,0.02
8,Ambattur,22,Nithyanandham S,Independent,1,0,1,0.01
8,Ambattur,23,B Raji,Independent,1,0,1,0.01
8,Ambattur,24,M.Valarmathi,Independent,11,0,11,0.09
8,Ambattur,25,S.Sridhar,Independent,7,0,7,0.06
8,Ambattur,26,NOTA,None of the Above,85,0,85,0.71
9,Madavaram,1,T.M.Anbarasan,Dravida Munnetra Kazhagam,5800,0,5800,48.74
9,Madavaram,2,B.Valarmathi,All India Anna Dravida Munnetra Kazhagam,3745,0,3745,31.47
9,Madavaram,3,N.Raja,Desiya Makkal Sakthi Katchi,9,0,9,0.08
9,Madavaram,4,G Kamalakannan,Tamil Nadu Ilangyar Katchi,56,0,56,0.47
9,Madavaram,5,Dr.R.Karthikeyan,Naam Tamilar Katchi,970,0,970,8.15
9,Madavaram,6,Sarathbabu,Makkal Needhi Maiam,1068,0,1068,8.97
9,Madavaram,7,Subashree,Anaithu Makkal Arasiyal Katchi,6,0,6,0.05
9,Madavaram,8,Dr.R.Suresh,Bhartiya Manavadhikaar Federal Party,3,0,3,0.03
9,Madavaram,9,M Mohammed Thameem Ansari,SOCIAL DEMOCRATIC PARTY OF INDIA,70,0,70,0.59
9,Madavaram,10,Rajesh Chinnadurai,National Democratic Party of South India,1,0,1,0.01
9,Madavaram,11,J.Vincent,Republican Party of India (Athawale),4,0,4,0.03
9,Madavaram,12,E.Anbarasu,Independent,10,0,10,0.08
9,Madavaram,13,S.Anbarasu,Independent,4,0,4,0.03
9,Madavaram,14,M Anbarasu,Independent,10,0,10,0.08
9,Madavaram,15,M.Ashok Kumar,Independent,4,0,4,0.03
9,Madavaram,16,Ali Mohamed,Independent,13,0,13,0.11
9,Madavaram,17,A.Abrahamlincon,Independent,8,0,8,0.07
9,Madavaram,18,P.Sathiyaraj,Independent,10,0,10,0.08
9,Madavaram,19,K Saravanan,Independent,2,0,2,0.02
9,Madavaram,20,C Saravanan,Independent,1,0,1,0.01
9,Madavaram,21,S.V.Saravanan,Independent,2,0,2,0.02
9,Madavaram,22,Nithyanandham S,Independent,1,0,1,0.01
9,Madavaram,23,B Raji,Independent,1,0,1,0.01
9,Madavaram,24,M.Valarmathi,Independent,11,0,11,0.09
9,Madavaram,25,S.Sridhar,Independent,7,0,7,0.06
9,Madavaram,26,NOTA,None of the Above,85,0,85,0.71
10,Thiruvottiyur,1,T.M.Anbarasan,Dravida Munnetra Kazhagam,5800,0,5800,48.74
10,Thiruvottiyur,2,B.Valarmathi,All India Anna Dravida Munnetra Kazhagam,3745,0,3745,31.47
10,Thiruvottiyur,3,N.Raja,Desiya Makkal Sakthi Katchi,9,0,9,0.08
10,Thiruvottiyur,4,G Kamalakannan,Tamil Nadu Ilangyar Katchi,56,0,56,0.47
10,Thiruvottiyur,5,Dr.R.Karthikeyan,Naam Tamilar Katchi,970,0,970,8.15
10,Thiruvottiyur,6,Sarathbabu,Makkal Needhi Maiam,1068,0,1068,8.97
10,Thiruvottiyur,7,Subashree,Anaithu Makkal Arasiyal Katchi,6,0,6,0.05
10,Thiruvottiyur,8,Dr.R.Suresh,Bhartiya Manavadhikaar Federal Party,3,0,3,0.03
10,Thiruvottiyur,9,M Mohammed Thameem Ansari,SOCIAL DEMOCRATIC PARTY OF INDIA,70,0,70,0.59
10,Thiruvottiyur,10,Rajesh Chinnadurai,National Democratic Party of South India,1,0,1,0.01
10,Thiruvottiyur,11,J.Vincent,Republican Party of India (Athawale),4,0,4,0.03
10,Thiruvottiyur,12,E.Anbarasu,Independent,10,0,10,0.08
10,Thiruvottiyur,13,S.Anbarasu,Independent,4,0,4,0.03
10,Thiruvottiyur,14,M Anbarasu,Independent,10,0,10,0.08
10,Thiruvottiyur,15,M.Ashok Kumar,Independent,4,0,4,0.03
10,Thiruvottiyur,16,Ali Mohamed,Independent,13,0,13,0.11
10,Thiruvottiyur,17,A.Abrahamlincon,Independent,8,0,8,0.07
10,Thiruvottiyur,18,P.Sathiyaraj,Independent,10,0,10,0.08
10,Thiruvottiyur,19,K Saravanan,Independent,2,0,2,0.02
10,Thiruvottiyur,20,C Saravanan,Independent,1,0,1,0.01
10,Thiruvottiyur,21,S.V.Saravanan,Independent,2,0,2,0.02
10,Thiruvottiyur,22,Nithyanandham S,Independent,1,0,1,0.01
10,Thiruvottiyur,23,B Raji,Independent,1,0,1,0.01
10,Thiruvottiyur,24,M.Valarmathi,Independent,11,0,11,0.09
10,Thiruvottiyur,25,S.Sridhar,Independent,7,0,7,0.06
10,Thiruvottiyur,26,NOTA,None of the Above,85,0,85,0.71
11,Dr.Radhakrishnan Nagar,1,T.M.Anbarasan,Dravida Munnetra Kazhagam,5800,0,5800,48.74
11,Dr.Radhakrishnan Nagar,2,B.Valarmathi,All India Anna Dravida Munnetra Kazhagam,3745,0,3745,31.47
11,Dr.Radhakrishnan Nagar,3,N.Raja,Desiya Makkal Sakthi Katchi,9,0,9,0.08
11,Dr.Radhakrishnan Nagar,4,G Kamalakannan,Tamil Nadu Ilangyar Katchi,56,0,56,0.47
11,Dr.Radhakrishnan Nagar,5,Dr.R.Karthikeyan,Naam Tamilar Katchi,970,0,970,8.15
11,Dr.Radhakrishnan Nagar,6,Sarathbabu,Makkal Needhi Maiam,1068,0,1068,8.97
11,Dr.Radhakrishnan Nagar,7,Subashree,Anaithu Makkal Arasiyal Katchi,6,0,6,0.05
11,Dr.Radhakrishnan Nagar,8,Dr.R.Suresh,Bhartiya Manavadhikaar Federal Party,3,0,3,0.03
11,Dr.Radhakrishnan Nagar,9,M Mohammed Thameem Ansari,SOCIAL DEMOCRATIC PARTY OF INDIA,70,0,70,0.59
11,Dr.Radhakrishnan Nagar,10,Rajesh Chinnadurai,National Democratic Party of South India,1,0,1,0.01
11,Dr.Radhakrishnan Nagar,11,J.Vincent,Republican Party of India (Athawale),4,0,4,0.03
11,Dr.Radhakrishnan Nagar,12,E.Anbarasu,Independent,10,0,10,0.08
11,Dr.Radhakrishnan Nagar,13,S.Anbarasu,Independent,4,0,4,0.03
11,Dr.Radhakrishnan Nagar,14,M Anbarasu,Independent,10,0,10,0.08
11,Dr.Radhakrishnan Nagar,15,M.Ashok Kumar,Independent,4,0,4,0.03
11,Dr.Radhakrishnan Nagar,16,Ali Mohamed,Independent,13,0,13,0.11
11,Dr.Radhakrishnan Nagar,17,A.Abrahamlincon,Independent,8,0,8,0.07
11,Dr.Radhakrishnan Nagar,18,P.Sathiyaraj,Independent,10,0,10,0.08
11,Dr.Radhakrishnan Nagar,19,K Saravanan,Independent,2,0,2,0.02
11,Dr.Radhakrishnan Nagar,20,C Saravanan,Independent,1,0,1,0.01
11,Dr.Radhakrishnan Nagar,21,S.V.Saravanan,Independent,2,0,2,0.02
11,Dr.Radhakrishnan Nagar,22,Nithyanandham S,Independent,1,0,1,0.01
11,Dr.Radhakrishnan Nagar,23,B Raji,Independent,1,0,1,0.01
11,Dr.Radhakrishnan Nagar,24,M.Valarmathi,Independent,11,0,11,0.09
11,Dr.Radhakrishnan Nagar,25,S.Sridhar,Independent,7,0,7,0.06
11,Dr.Radhakrishnan Nagar,26,NOTA,None of the Above,85,0,85,0.71
12,Perambur,1,T.M.Anbarasan,Dravida Munnetra Kazhagam,5800,0,5800,48.74
12,Perambur,2,B.Valarmathi,All India Anna Dravida Munnetra Kazhagam,3745,0,3745,31.47
12,Perambur,3,N.Raja,Desiya Makkal Sakthi Katchi,9,0,9,0.08
12,Perambur,4,G Kamalakannan,Tamil Nadu Ilangyar Katchi,56,0,56,0.47
12,Perambur,5,Dr.R.Karthikeyan,Naam Tamilar Katchi,970,0,970,8.15
12,Perambur,6,Sarathbabu,Makkal Needhi Maiam,1068,0,1068,8.97
12,Perambur,7,Subashree,Anaithu Makkal Arasiyal Katchi,6,0,6,0.05
12,Perambur,8,Dr.R.Suresh,Bhartiya Manavadhikaar Federal Party,3,0,3,0.03
12,Perambur,9,M Mohammed Thameem Ansari,SOCIAL DEMOCRATIC PARTY OF INDIA,70,0,70,0.59
12,Perambur,10,Rajesh Chinnadurai,National Democratic Party of South India,1,0,1,0.01
12,Perambur,11,J.Vincent,Republican Party of India (Athawale),4,0,4,0.03
12,Perambur,12,E.Anbarasu,Independent,10,0,10,0.08
12,Perambur,13,S.Anbarasu,Independent,4,0,4,0.03
12,Perambur,14,M Anbarasu,Independent,10,0,10,0.08
12,Perambur,15,M.Ashok Kumar,Independent,4,0,4,0.03
12,Perambur,16,Ali Mohamed,Independent,13,0,13,0.11
12,Perambur,17,A.Abrahamlincon,Independent,8,0,8,0.07
12,Perambur,18,P.Sathiyaraj,Independent,10,0,10,0.08
12,Perambur,19,K Saravanan,Independent,2,0,2,0.02
12,Perambur,20,C Saravanan,Independent,1,0,1,0.01
12,Perambur,21,S.V.Saravanan,Independent,2,0,2,0.02
12,Perambur,22,Nithyanandham S,Independent,1,0,1,0.01
12,Perambur,23,B Raji,Independent,1,0,1,0.01
12,Perambur,24,M.Valarmathi,Independent,11,0,11,0.09
12,Perambur,25,S.Sridhar,Independent,7,0,7,0.06
12,Perambur,26,NOTA,None of the Above,85,0,85,0.71
13,Kolathur,1,T.M.Anbarasan,Dravida Munnetra Kazhagam,5800,0,5800,48.74
13,Kolathur,2,B.Valarmathi,All India Anna Dravida Munnetra Kazhagam,3745,0,3745,31.47
13,Kolathur,3,N.Raja,Desiya Makkal Sakthi Katchi,9,0,9,0.08
13,Kolathur,4,G Kamalakannan,Tamil Nadu Ilangyar Katchi,56,0,56,0.47
13,Kolathur,5,Dr.R.Karthikeyan,Naam Tamilar Katchi,970,0,970,8.15
13,Kolathur,6,Sarathbabu,Makkal Needhi Maiam,1068,0,1068,8.97
13,Kolathur,7,Subashree,Anaithu Makkal Arasiyal Katchi,6,0,6,0.05
13,Kolathur,8,Dr.R.Suresh,Bhartiya Manavadhikaar Federal Party,3,0,3,0.03
13,Kolathur,9,M Mohammed Thameem Ansari,SOCIAL DEMOCRATIC PARTY OF INDIA,70,0,70,0.59
13,Kolathur,10,Rajesh Chinnadurai,National Democratic Party of South India,1,0,1,0.01
13,Kolathur,11,J.Vincent,Republican Party of India (Athawale),4,0,4,0.03
13,Kolathur,12,E.Anbarasu,Independent,10,0,10,0.08
13,Kolathur,13,S.Anbarasu,Independent,4,0,4,0.03
13,Kolathur,14,M Anbarasu,Independent,10,0,10,0.08
13,Kolathur,15,M.Ashok Kumar,Independent,4,0,4,0.03
13,Kolathur,16,Ali Mohamed,Independent,13,0,13,0.11
13,Kolathur,17,A.Abrahamlincon,Independent,8,0,8,0.07
13,Kolathur,18,P.Sathiyaraj,Independent,10,0,10,0.08
13,Kolathur,19,K Saravanan,Independent,2,0,2,0.02
13,Kolathur,20,C Saravanan,Independent,1,0,1,0.01
13,Kolathur,21,S.V.Saravanan,Independent,2,0,2,0.02
13,Kolathur,22,Nithyanandham S,Independent,1,0,1,0.01
13,Kolathur,23,B Raji,Independent,1,0,1,0.01
13,Kolathur,24,M.Valarmathi,Independent,11,0,11,0.09
13,Kolathur,25,S.Sridhar,Independent,7,0,7,0.06
13,Kolathur,26,NOTA,None of the Above,85,0,85,0.71
14,Villivakkam,1,T.M.Anbarasan,Dravida Munnetra Kazhagam,5800,0,5800,48.74
14,Villivakkam,2,B.Valarmathi,All India Anna Dravida Munnetra Kazhagam,3745,0,3745,31.47
14,Villivakkam,3,N.Raja,Desiya Makkal Sakthi Katchi,9,0,9,0.08
14,Villivakkam,4,G Kamalakannan,Tamil Nadu Ilangyar Katchi,56,0,56,0.47
